right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
57.23143035395437,115.29931965611625,15.474088354668257,171.55618186776346,166.7802311700845,100.14244838587042,156.75489077659356
53.17318264882041,109.31739265382785,14.969567610695966,172.7122451271762,168.35219696298049,94.70582481229022,153.25867414810733
45.01408615863255,88.40394867877431,7.920710159541518,174.8572554796069,173.7158465076645,102.69063224371162,133.75203594700974
40.2656446238113,79.0016506624219,7.163456015326344,175.04476899171374,175.42233414593363,91.47906722548268,116.78448946050206
15.622332400444298,65.82436955995144,8.572285735665986,174.6331621786963,176.9077167331338,139.20698637783659,99.55896247540782
27.24564616952854,62.3414655625268,5.566685126305846,174.8396085411647,176.74742674282447,144.36107062637905,97.93421655002555
24.649065728223384,54.899291868796354,22.645925935390586,169.26435157913357,176.33943688706782,154.47069532035002,99.61359129975561
30.220385011445522,38.585954686351116,6.023476498915115,176.5775611140369,177.90851413387338,154.26668583985148,108.51351335488643
27.44141430860515,64.16775787483893,9.101079261657732,175.10558036156695,177.50814018571018,133.6266960336728,85.86679092884388
22.193328155855365,51.50778048849517,10.166724175086937,175.33930243228747,178.5204588618582,133.68506982195058,85.76992817734559
28.70273437437016,41.096611790557844,23.077974828218142,174.22158225048466,172.9639133953205,153.7787063326054,92.0778230041541
30.51650521714725,52.866972872776316,12.246034341590784,171.79193551879294,175.0337702250364,148.30434176323035,85.12572051593894
31.783542145035028,42.231778796452396,10.55224532543633,173.47156676378407,175.92896275304074,154.48027332262325,92.82404128533453
35.881591855631434,21.463148173092456,9.841730656773107,171.61561623803723,174.89415921912138,164.1601548401987,116.52007159760035
30.125355809166635,35.658030724642714,9.623250015393042,174.39392769313,176.09074900196612,156.97922346247776,103.56769207629938
30.560253152710825,39.53733011431945,7.9415657838828695,175.49133050274153,177.68992417923516,151.64507710881315,94.23973690557175
43.128567650222266,54.51157663481347,8.591868548672318,173.79848519124164,176.9762464204505,110.58954292164077,77.5003122175493
48.109671053608565,83.44863780420066,9.621092026772892,169.70984248461545,176.77948855294292,90.786315722309,114.66024143841473
52.92527544991249,82.41383617362871,10.99564985237605,169.69648048494741,175.758384928105,87.51024851155462,110.09658815800196
60.87971827257819,90.08237222886308,17.73355382336269,173.29349521999646,175.53206575625444,106.55541177394147,128.0419389966356
74.98735700978601,95.40576283146463,26.616450769701345,166.33714079862668,173.49887478683306,114.89653952612858,135.0387083477129
81.422877271592,101.78631242044187,28.77447924880575,166.0083411478123,170.24102969322357,108.77480981439261,140.2662322906072
70.5797739671834,110.63428296643599,21.952454949427562,174.56743870540984,167.31820497020894,99.82121338490224,150.61098110729628
62.26573898056959,105.27459584972598,22.98076974310212,166.86817589161055,163.92714270506036,96.3625996837216,142.11185219659953
57.790603949605426,101.2688140024167,42.44882256024643,161.93338894718514,152.65813041269246,95.56522918770524,137.8552523230936
49.78557995673949,115.50768223081401,25.194530462160195,166.64954500979084,161.43014418089874,101.8353853836469,145.7982444391323
57.62599090037615,114.31087231426176,17.771140808215023,169.7868509641425,167.1129032863999,97.38353550736379,149.64978262223704
59.44919989121198,85.98803781418097,77.39383471456595,170.03426442686097,149.63648639115254,92.85070119987233,136.4297816566543
56.11863013985171,106.25888790681005,32.302567381479264,167.37924045656862,162.97323082671613,87.36276077838869,158.75644839138505
59.83070122964956,106.89429843878985,39.98213488544678,168.11531647751784,160.3110244515742,94.90584988272,161.7494120654585
68.47245604478526,114.96665489713583,47.26757646427574,170.9874449760851,159.50983465692184,105.92877479815535,172.16662682210705
79.95348886488499,122.07966606153873,52.82178327638523,173.48480259101595,157.5622970444655,119.57861523200526,175.8264220465952
76.19550870519178,117.08340158056973,71.78448090657572,170.65577689604876,149.8144339823794,117.62729594814999,175.15745484311861
72.4836550128904,116.33278824969669,70.0627199831124,170.42260610623273,149.38835370036924,112.12633848696133,174.24436737788113
64.70954417041007,115.55167530379389,54.44865688541782,170.83324551463443,157.8623315568416,104.47007862141773,167.6842575928158
67.28044231497934,116.85767995411278,34.326183309985055,170.02584853107714,161.4676845706736,106.02457654036208,172.79277065954835
69.73024942845181,115.13955223772885,30.9680964881254,167.02313249049757,159.3044248596219,112.08578570176935,167.90258498669147
62.58704360804295,108.80339891688863,52.44752883343599,163.34117559860982,151.14372772434774,103.84672378627005,171.20808552598734
61.57630910747992,106.13976535337108,57.5909310332337,164.4350090229742,149.12662485918563,101.93738700148918,171.51954996419119
58.94250777208297,101.01005235074575,91.12188283541833,161.57180276498627,127.56651303260875,98.33470100829999,164.08559375065977
64.96102007903585,102.1465147616563,122.25133477650715,161.50873226684232,81.43151142715924,108.69250533642426,171.86843277149862
65.03476335587217,103.68184336447561,144.10941563483482,163.0958577007738,39.33639205453675,101.90942046664257,170.4899494213958
66.3484976921471,96.84723126298644,121.10015760261413,169.53740458327266,93.97203475497378,99.32645684545103,143.85499888843174
63.643131679157584,105.15803411737434,29.58231403283131,165.9672636593209,154.66829786097657,94.28855085815651,150.81653105197165
60.94851408734098,108.44520039975818,28.190170962431257,167.2112945290769,158.87512859825614,91.43198484152204,149.77587840015798
63.15981456337096,101.0003163069595,16.789702210921597,170.1322395530932,165.36363771457218,97.93955806291953,142.3967583958006
64.59783476571855,96.5749797814883,13.763558069343473,170.5953546234763,169.51351628015706,104.30606296047262,129.71266717690344
71.10155494028791,106.00504425456161,7.729740074078783,174.8351526186307,176.455899683014,93.14624349317307,126.32411924254865
34.51608834849949,88.25638667173604,7.775999787654949,174.50002874850776,176.99930831926963,124.71318029928649,106.71723943360124
51.09804127878043,77.3634113272313,9.142529154758972,172.63706160461516,176.5654725977792,82.71788277239546,97.03839044627647
32.79482162140011,81.98779454945738,9.565124675366143,172.5811596648388,173.90027127222643,106.65939391639168,95.133542184434
22.57402319185212,65.31232170936734,11.76642581114855,174.78481444151222,175.82840223778788,157.406742418174,87.14003759428071
21.88417969376913,60.4092623028477,12.369220177984996,178.33788923229434,177.739981926414,144.8627398281589,85.19730586879936
28.04361316232715,64.55454451132555,8.702389631436453,174.90485807767155,178.09690160870426,138.77056593694732,80.16677376907933
19.623045105262452,44.19820310263012,9.623115208961798,171.21654585633934,176.9321159989226,138.2790671052434,93.58053409325389
20.89197589594118,39.12485166647672,9.724875540486947,173.5811356530735,177.4893751928435,134.13669479594884,96.70500994003964
17.925912423310383,42.40388501930333,11.25783732579722,172.1635497769981,178.10790877582417,141.60197893827416,94.46927494437966
24.95704349251732,48.7628174421106,13.191002918445646,172.78693472441967,173.81472954869432,145.6705238046565,88.10381733901244
23.37684407430902,45.65190357731633,13.242120391060975,172.8570982008783,171.2651507237865,148.64139135387478,92.70377787644993
17.413979140236204,50.98060771673223,10.09780035104163,172.37533189811248,176.45703717518396,149.58882779454333,90.73512459248462
18.905568330342017,35.45734490931753,9.553322400778383,173.38984193765182,178.5177459550609,153.52578663986603,109.04085520515434
18.573418147888955,45.9715175008639,9.366605818881274,173.8027344052386,179.96641116419198,144.75821715055625,81.00173344324439
19.44878463801785,62.82800148233027,10.673356096044103,173.94059700790822,179.5033497946818,110.10425731659005,62.70334705082554
23.826225908379307,60.78636209196005,11.359801508486811,173.68610896624077,177.5882316507541,106.0995687752517,68.20370533709307
62.2079175803676,90.36885198787152,10.42098255689685,173.2882118618507,177.54569580023534,82.54599802342682,85.46471623701238
66.40385009765423,81.05243587764285,12.087585804107905,172.5860251452422,174.060597563313,94.01716784074269,104.54241141158701
64.8013159828889,91.08721682894219,12.261127851409917,173.4540175057696,171.63995106600905,89.63054207604189,132.1864643769613
69.33111210572224,112.66784914116046,15.94796404406023,172.2563981923589,172.1671886875646,111.44248477620866,156.4350783085372
67.41113275452179,106.58264035129231,11.849212117234108,174.07399154377237,170.7863853858465,104.6306768460174,143.5329406784504
57.58321097851134,114.01908385592549,24.39231500261326,170.7854760094531,167.19177444239563,90.92701764417518,150.5079257304719
76.90720006309503,105.10511354334953,15.727683857462985,170.57666801144146,167.1391631820566,113.12723486685805,151.23680273870065
77.02127312591121,112.20240941354497,23.417014803615842,170.40026868688108,160.45765058521414,114.78198650917724,173.00967532203035
73.00841352820846,110.15170641799288,42.15621492186541,171.4818112134032,152.62544786160635,108.77463758134583,172.04283717635957
72.33305765489277,105.72657823731356,34.847825280438045,167.8437340074813,152.09011584095455,108.55393664507181,154.89248553995296
72.32938560028622,114.44570088337137,30.256738629879603,166.21808338553834,155.78134857529594,114.4798294961836,162.6221806788332
80.28155157805338,114.6445412046302,38.31783736434939,166.25461473528838,151.90160308832128,128.28730556786482,161.38591839469797
76.71331602901446,117.06740870324161,22.76471615224179,168.94780671555898,161.32088229594342,116.32782042715007,163.12822677096176
71.97851779794397,116.18911849784197,13.520468647769016,166.9793166113764,163.6527689265722,111.32105679271866,164.31206086835203
61.31273070289412,111.13659842412255,29.89604282688856,167.66120094379386,158.7282755613547,100.55192918499723,159.26681932482157
68.52081668790724,115.02459675536304,21.596918786494246,169.78150240569298,164.58046950580118,108.0144266988245,166.16461647930285
65.57486164295628,115.60689021107929,19.8546854444161,170.20880217823475,164.7448784914255,104.40137492643493,165.0459121636623
67.88892023491094,113.51252918933334,18.555200549061585,170.1505424077326,165.82814495856218,107.2772768967357,162.83048972126508
66.71006311006379,111.5762140463451,24.911893842274424,170.37169982518142,162.97393971376894,106.74951670050392,162.58826454545078
65.89558422614016,113.77846139474914,21.522513878160183,170.9773492802521,167.29211652816656,103.13076219829884,163.8650889816726
66.40882103851318,110.56722370287689,24.599134024106636,171.66515411209855,168.30723722026866,103.80219594229949,160.73096036876711
57.36465801652737,106.98561493211496,102.8569046914341,166.52352258193517,125.99259990400984,90.91327901722809,159.5416239713254
60.23645849659935,99.99631432978599,119.26908749576226,168.35124737805097,103.98383015271645,92.43475426399837,157.8074369697298
67.94847749484913,108.24744712704648,99.6474506424633,171.85733802772143,132.47653829476263,103.57718166314115,174.223634496518
66.31336800167855,113.62142924555921,75.51489004456108,173.5981499111178,147.1097457742023,97.5903353428863,165.5603804506919
75.845140989015,109.6920211412075,18.235432798803757,174.06069117606935,168.21654909923626,104.58728294908848,146.80673887176962
67.7356024562523,101.82137776137586,42.820597868897636,171.94357241150456,156.08698549823802,96.20560956378999,140.09457453892995
64.95009688905294,106.5966511796901,16.311871132470568,173.33210873577312,168.01189424584777,94.10319012990622,136.5671141674602
54.945586211526035,103.63792733692212,16.284807388969572,173.69708889989226,169.5536503804296,81.97545925571117,132.67960194897879
63.22423682932619,92.26199006480789,11.9294861535314,173.3990433082396,173.2932891887893,88.59682520329171,119.97617966009588
61.19737795537908,91.5658935181748,9.677219475812521,173.68478206811992,176.53424808142032,88.7678461844614,114.00878208921685
59.721963526726334,96.19123173753725,11.410071942802396,173.19255038390716,175.0828241507312,77.88464161890215,106.77268350952195
40.72991032409611,93.21773107865808,10.736924804412523,173.86546179752287,174.6431413623216,89.7971071800714,102.92716666175156
28.16663009466872,90.56057330324413,16.36372106062609,173.90441058360213,172.37307339331326,141.1086223958071,105.08412829321973
28.427093596465344,89.84892304552505,16.075128114868903,176.10067500805874,174.39348222235728,140.79899387065936,95.05233162718852
23.94217319083806,55.76825245870346,12.464989386141943,176.0342480710987,173.01519514294108,128.084067510328,83.0357224304506
24.971269199356563,64.87041327442547,9.852724455974291,175.95973816484187,175.8825421745467,111.51435992345621,82.30629026733774
22.5876521078437,56.76329896698119,10.651793856556116,175.27660957802894,176.23465632361138,115.22673323919717,80.5036712932072
21.773314672020962,44.11554623045983,10.196740934531517,174.02506906825334,176.07316541270424,118.74260299883717,93.72337396402523
19.817228808501365,44.794818261079364,10.950823962260317,174.207283626137,177.3603625014701,124.07315137201407,92.60329901299608
21.61865554363218,41.68461345639519,11.17849098584378,174.16243910015388,177.71988900116435,131.27942475662198,101.13632574776108
22.60929146263173,52.812225551476075,10.219603509102834,174.1993344869048,177.4922795340493,132.92561461644925,86.61425963385697
21.72535668544986,55.384935940904384,10.769941573923608,172.45756346152592,177.5169208174816,127.27920605354821,79.4514471789912
18.796084017018092,66.06314630515297,9.415143406625694,173.06124056658615,179.0571303025627,136.5034185767181,72.74667629269186
22.766230782486705,77.49590982720866,9.288994089172116,172.0186933473873,177.8005726408241,138.2671668659704,81.51105923754223
23.031432256837867,89.5192048911847,11.146770179395567,172.90158480021188,176.85476130081315,113.13088853960905,92.09174208397663
35.068098170597914,92.00880843825095,17.645693964349068,172.86042084516774,169.27283761207258,89.02771652474293,100.7117577803324
61.5830734644131,102.43952628766122,28.43050887436609,170.87261620145492,166.04398843377825,89.477900498314,134.7627367518423
49.885426187407965,86.92930826147074,43.70540859305246,172.7589752456818,158.7421931883195,98.51014981572855,128.25549806528684
61.0826177160694,106.71612493796837,21.26813618275982,172.91412060339147,166.01796414254204,94.25438932460497,141.4233519052627
57.673856510153264,107.17299274166395,35.958267845361426,171.25650808635913,158.6295191585614,93.57679420539965,144.47005630808948
67.30680865621358,110.51977489964078,43.93531312980566,170.94766118556402,154.4508300729532,96.53006285325591,159.57851168407186
72.49013458137169,116.10699846147939,119.84753387284442,169.89852108086603,102.70515723896476,105.62074216065184,172.0070218435363
66.79252322346926,115.56059322052958,47.84659749349693,167.41283228172728,153.61626306007602,103.62411786533785,172.20229823114755
70.16683064984873,112.0859688169603,42.233310895459255,165.8222805553695,157.53679088557982,106.94863910416252,169.614488696075
63.60412992764039,110.94559222251463,41.399395520589096,165.4506112654379,156.47152497548973,102.18733832994567,163.16007250183173
65.07961801906312,108.75240264166442,33.7944305613205,165.44916227476506,159.56472145434685,103.42554042739681,162.9570748217897
64.86925637136318,109.97383549262177,27.231834339459642,161.78406610152183,157.29628999618976,103.53443540286216,163.83108061042537
66.7464698409378,110.59573880539746,35.16681820652184,168.72094284102138,157.73915117898446,103.33877262091781,165.15910399073775
66.22202597276544,111.28508728548547,26.557336868186038,167.75574221964143,161.2585568596354,102.97021764525957,165.06542768945155
64.66002139460237,111.79110108664587,21.116189310786066,168.44390221897046,163.76043063785306,101.63854859540245,164.32684327918076
60.902667061833455,105.65111141297537,27.87825506484567,168.38907931298868,158.89411033159246,96.74806159666207,157.65295128469475
60.338479912768,101.06976264654882,107.21258881558714,167.43574111269803,112.70595568587667,93.9138758582293,153.52505292205657
61.02588298975279,100.81232865346499,60.21864452495304,169.35403182900527,144.67827234711214,95.74160856588568,153.98031859808904
62.45084520545068,105.72720426597424,22.340344325273637,170.5592202994827,162.47916034259487,96.29364171027619,155.9249251161629
64.10751678515157,103.23785732371522,18.762127901945856,169.83199104881774,163.4866007412566,94.33177097080257,149.58393989654863
72.81680927693937,109.84804659722191,21.447218264664446,169.83896675594016,164.17252063949826,103.53419140288847,155.63232814690625
73.92988280853277,109.81461027814197,18.953040675416055,173.79778254093532,171.05554885378373,100.94849563712773,152.60911404737655
68.01724758054162,105.48779272298329,14.729696787187166,175.44081184446296,174.02761259517422,91.90726721487916,132.34503948999864
60.13724238505446,102.07226950100772,11.55262840408512,174.845616034309,175.82613674085025,83.00703830401032,121.54789922396282
56.955402953799805,92.02920514897133,9.839897066471273,174.4804139149984,176.95853166710467,82.61705764501552,108.39626434393507
31.03314410610981,90.14062243692142,10.926058951820584,173.9186612939814,175.9148299312736,148.4556271036276,99.91098708109193
40.08337643381564,79.5570747590091,10.698497687438078,171.0697111383738,172.59387573477795,72.44518282484185,91.42026500556794
29.810336360209085,77.59278341273155,11.051753612200988,172.83993159172988,172.66442088660418,117.28886915366571,85.79239176173765
33.84466800261695,83.73971417907579,10.901734229872758,174.14384693937052,174.40737624066523,80.7469448243219,91.34750719371513
37.67980038256444,83.15315235200875,10.158666977793986,172.7943947660355,176.52658427729804,90.0851367810635,90.38908449342453
33.56743476467361,53.51547080413931,12.574264752065506,172.80227591007116,176.54693642337585,129.17532390612462,88.95713356523095
30.85820442344389,43.02011537491545,10.699553483946096,169.6532211983499,173.71314552920433,150.79524850210925,95.90237218116155
29.49571774844488,49.595968751826575,19.65633432363809,163.71093452167707,154.50151332572048,150.16622533219794,95.51782396784772
25.96862477330443,46.02542761185725,13.79999263941183,167.25300317518193,163.64928935882915,147.42252775606482,93.48050248165848
24.061508743063694,45.12880774731281,12.362612240905381,169.27737868776447,167.59155185765746,139.2971149218871,95.01011361359566
22.86544814493135,39.23458203139483,10.420866142172494,170.7966596297243,169.21630690689017,149.55367379275157,98.16950843559637
23.821888917903483,50.99883406124468,25.4004405046176,169.56326816473026,159.68193478925758,146.72532697909972,75.58585344051383
26.344817598860594,52.695641681415665,18.561521125009318,169.0972190680049,172.37584768498152,150.71326491829663,56.45156279119177
20.23861682996322,66.75518768594613,13.67754757434523,171.9258658897733,176.38551343596686,149.60600659029848,63.05829444246077
23.063920683055297,86.13255636436257,11.341410801628884,172.73592823603082,178.95271783649622,85.3783496971151,80.76379116795518
59.191263587484414,96.38325740660893,12.25371183937021,173.77296311214477,177.4962070567152,89.26263133754793,94.67572577183131
73.12634783426893,94.90889175716968,9.700531340158973,172.8877674335357,173.9109837633922,90.11761698548281,110.15981176079009
72.84157248129148,90.91876809396396,10.599325554155245,172.37710850998886,172.70343459041777,91.15257753922904,123.74073928501402
63.551949546491024,94.28165878794589,11.75234980897773,170.97438870693753,172.08375384881035,99.25098202275049,133.29739866526253
59.92422673458471,112.06268930606,11.798824935329902,173.5288032796,172.36684555879987,110.50584927879271,146.7521177608145
67.08706562509889,103.72502991411125,18.12902753068413,172.4354138068899,168.20825344857394,95.72905357723042,141.92883893232744
66.06516721714428,110.74781051142472,18.601144479564976,171.2351254562612,166.31045781153043,102.86388906297499,159.11548729707664
71.61815295329673,110.7217712436503,15.774787423545755,174.17360354780723,168.05487377499824,107.12080792269448,162.99935240418654
69.54241404886018,108.28957623615217,22.731195030240826,171.79720202044183,164.98783649134205,108.4383758172336,164.39078464452948
68.71076360971867,115.71411114275044,18.419054976959963,169.07230288337348,168.12285532174099,107.92114779640856,169.38895122722468
66.79090148956003,116.33725513645332,18.19219340325904,170.99758855278017,168.7173235574234,108.23783342123748,163.93108726874223
77.34877104203615,114.41074021016436,14.573304416684973,172.19528268156833,170.42352403871615,117.08886571482779,170.67259468592454
74.61637863266921,117.16464140326815,15.873274772762358,168.9207254163215,166.6613435368343,109.53308591329416,168.91649810138213
80.24179361185163,125.24657419467965,12.714144529925873,170.78083309994705,169.0238550265936,115.85815276789641,168.016018170799
78.26009075820333,122.93826509649405,15.105240337768779,169.97665592527906,169.3831140641723,115.37503469407287,169.16206616538136
71.68086020420951,121.85363054708182,35.04414677037326,170.93779597936955,164.21407788984877,109.06080204130026,167.5835700582256
71.87679321938658,117.76645098754811,28.824367981620874,171.74996588935983,165.5742449823129,109.73172380998513,170.23885478264202
72.57773865226957,115.65659364236322,29.165322789992654,170.04419766421788,161.13562991936885,109.44497971905393,171.7031487991225
74.36479976595024,117.2156049514983,23.93200445577658,164.97749730244806,163.67279048772298,114.74631783947832,173.04607104809418
68.30696651177331,105.41050184549536,25.221948840520877,162.44410921119712,159.92083973390442,110.42864986431258,169.26712291104948
63.242774422630234,102.5438506941804,45.45015984203272,161.2479231381388,148.1308498185977,100.40148291622721,168.05951783330102
57.269429473933116,102.83685849850774,55.009133869737205,162.5815770964351,148.28825194630497,90.35027518046589,163.5128631276774
64.30346558134464,103.61442605568978,65.96140169608998,165.0106688404162,145.6308345349503,97.74646745376013,158.3639667572778
66.96242229475386,107.0217570039824,118.88147352049727,166.49117738729976,110.80473721485795,103.04865896792792,159.53437221079952
71.43722878887385,104.90156980294076,100.98908871510207,169.79732791365166,130.50913830612507,102.4676708211625,157.7321525160048
84.91517946239708,120.2086021604457,146.26056648571208,169.01619528967015,78.71925297641907,117.24544213808704,177.01516408329405
65.33402922100034,107.51976167868168,17.848484481349317,169.61528974337014,164.44911309256415,95.63940883164999,138.66003190577695
62.2847700499142,107.98303464377328,13.93113285388046,170.34957939535747,168.9955523716238,95.84824509641265,133.77039983877813
64.53364010133537,105.36548399140851,17.939876215823066,171.19083984699418,167.64879335091524,93.6123544645058,130.71186628871487
58.417997994235236,96.03750042622941,11.806138169515254,174.0756795968525,174.02578996844937,81.66937871369598,107.72485244342427
57.24273708938917,94.57705403449646,11.669818788628607,175.1441972022773,174.2710784026515,79.36643670774558,104.48688665359629
39.32878674183994,84.76075994417734,10.466922407506543,174.6511076153552,174.8337423118352,98.6434559882844,90.47474228261628
30.642103271003744,80.13782204302302,9.713661829496814,173.47738261805986,175.61125120665346,96.86166795054416,88.54562990056948
23.21927462030062,75.38508763176068,9.81907695636962,173.5212297744754,174.69349480975936,135.337218008534,84.8351144311402
24.4428505311379,51.97794374446033,10.161324540451762,173.3635530930439,174.82259831389942,158.70581327295162,93.11921601758522
30.46488985264009,60.973727168436454,11.038362593468532,173.7322072243706,176.0988751012506,143.3759368966232,78.92521699681616
35.41747530842454,70.76361314091619,8.58411355218687,173.79717013803068,173.1271816190757,139.31703779356832,76.68470590636154
32.09012306832047,38.7871904483968,6.830291385342317,175.49816086538192,174.7733419246765,158.20927922916957,86.50547026392235
33.46672457816623,48.55360351620517,5.981753213654127,174.07430782650874,177.4762305915264,150.80354396754444,83.24746368110668
30.886721727303378,59.53562445971511,10.661292245051266,174.7013790078424,174.63312707814296,140.0439021226854,75.7460267726338
31.946689711814688,58.272532746496715,10.18817716253053,170.97992538913286,177.8612492926794,149.93159240554877,71.6904849558752
29.95570646269563,59.34306628091543,10.551955096489102,171.13598517080268,178.36102622565292,134.44939863272973,73.680711838953
33.486046892894144,65.7134919356118,11.052219580356933,172.15010200369795,176.58530549675692,136.97014434320366,71.80938905423491
30.216344401450183,61.010035874736616,10.077371210137127,172.63041728644356,175.07759368347672,139.94771315761108,74.77000110220347
26.911487528417744,65.65133609399943,11.686704957053436,170.86619680238778,170.77271615104925,141.83927695634,81.20572087664353
29.025213841665686,72.82281379013068,11.774159247413781,172.8804723775306,172.08862515193036,140.7007974225143,77.95099175188001
31.02160183928739,83.19428524786001,14.827526152353297,176.00146954182455,174.88466267547355,126.87747910473834,87.43070133646248
44.66439395692026,84.92404563325539,16.884016297579254,173.53304456404047,172.946596864784,77.43943007919466,95.77715800322662
51.12325347134974,86.28417158871206,13.703228601878966,172.46257208898746,175.02037318665393,80.67492152855219,115.88779521850807
65.97781939439975,97.61650297582865,11.562188981620839,170.91483433235035,175.86746653443055,91.63248955770212,134.7305161817759
52.856485309654474,101.70370498049208,10.908004121204566,169.08370574296714,172.12670080269322,95.17431738942366,139.6575560834257
72.10043491340758,108.09580937092068,15.553919534132824,174.61534792502184,172.01841796840995,102.15557900307654,145.51807455839116
64.28232895233684,109.37066774826329,15.522210572167223,170.65183853461195,166.349377245736,97.52918245991127,159.06954146003042
75.57256270191377,111.64939055679164,16.64618834648422,169.58218820041708,166.02572961770576,104.10168658275008,160.74018216588217
72.7903092478879,112.27160930705456,25.58987718987126,169.04361635015317,163.3185779624567,104.50298229671654,168.03730569031387
67.76732765184398,113.95289683264191,31.529961167943206,170.84452080754792,163.19406762290305,94.89262781583973,154.855626126482
65.29274101287517,114.19374305449591,31.97669219561989,171.38481508481297,162.28407870753665,96.09649773003085,160.15050428673425
62.50609763038186,114.29117976087308,25.094192199871724,163.7034194438602,163.09503827125442,95.87810468858466,160.70337795020254
61.41753891289364,119.4746497070489,23.374002792320386,169.2465120645493,167.43978058948653,94.62724931025105,165.31541224961813
65.84091571665729,122.30753920934448,21.53930220389966,172.27113446581134,170.91244263371283,97.683242950438,167.76320348641096
62.00677829844146,119.01549015012155,24.01040017259208,171.70449598380418,170.1330053746079,92.57336538251336,162.8000127044593
60.34107894278088,122.34812114556343,21.769360592490255,171.76203879059707,169.98555552232656,92.79816694658786,167.23238716679973
56.42545332422614,121.13046736218685,19.787105375318898,174.71321445860204,168.8260594632272,88.50043021492581,166.31771866106178
59.065259689330276,117.98782735851907,28.792801333485972,169.80713864172733,166.7030123209504,90.41036218779622,162.01888509553234
55.9784517074965,121.34593595115685,20.001349257633862,168.7881960250199,168.0166335634037,88.64493316831026,161.28144457248743
57.747735848469596,121.93477736878555,20.980711516070617,172.02830565677618,168.74034922934305,88.95605021905305,159.37264244248135
54.91830944437921,123.45436394667036,12.832437205002785,170.63026061508884,171.1541832065712,88.37509993925191,152.40223109839636
60.470955419076056,121.6933473065561,10.91772758935726,170.5137335614685,172.14280349261668,100.21038859937903,151.67062686935128
55.09411757345442,117.42682580249001,10.34002401215033,171.70401468876332,174.81166799669165,80.36483265908227,137.40658337751978
54.894245938702184,102.10090786806867,14.382104261925377,173.7698900210305,175.3358830594895,89.6309622192135,115.45648899355776
52.76600374490362,93.21909011778084,12.721478892469865,172.73467124565659,172.10350517429478,82.44114161335058,114.49759408884333
